However O O
little O O
known O O
the O O
feelings O O
or O O
views O O
of O O
such O O
a O O
man O O
may O O
be O O
on O O
his O O
first O O
entering O O
a O O
neighbourhood O O
, O O
this O O
truth O O
is O O
so O O
well O O
fixed O O
in O O
the O O
minds O O
of O O
the O O
surrounding O O
families O O
, O O
that O O
he O O
is O O
considered O O
the O O
rightful O O
property O O
of O O
some O O
one O O
or O O
other O O
of O O
their O O
daughters O O
. O O
`` O O
My O O
dear O O
Mr. I-PER O
Bennet I-PER B-PER
, O O
'' O O
said O O
his O O
lady O O
to O O
him O O
one O O
day O O
, O O
`` O O
have O O
you O O
heard O O
that O O
Netherfield O O
Park O O
is O O
let O O
at O O
last O O
? O O
'' O O
Mr. I-PER O
Bennet I-PER B-PER
replied O O
that O O
he O O
had O O
not O O
. O O
`` O O
But O O
it O O
is O O
, O O
'' O O
returned O O
she O O
; O O
`` O O
for O O
Mrs. O O
Long O B-PER
has O O
just O O
been O O
here O O
, O O
and O O
she O O
told O O
me O O
all O O
about O O
it O O
. O O
'' O O
Mr. I-PER O
Bennet I-PER B-PER
made O O
no O O
answer O O
. O O
`` O O
Do O O
you O O
not O O
want O O
to O O
know O O
who O O
has O O
taken O O
it O O
? O O
'' O O
cried O O
his O O
wife O O
impatiently O O
. O O
`` O O
_ O O
You O O
_ O O
want O O
to O O
tell O O
me O O
, O O
and O O
I O O
have O O
no O O
objection O O
to O O
hearing O O
it O O
. O O
'' O O
This O O
was O O
invitation O O
enough O O
. O O
`` O O
Why O O
, O O
my O O
dear O O
, O O
you O O
must O O
know O O
, O O
Mrs. I-PER O
Long I-PER B-PER
says O O
that O O
Netherfield O O
is O O
taken O O
by O O
a O O
young O O
man O O
of O O
large O O
fortune O O
from O O
the O O
north O O
of O O
England O O
; O O
that O O
he O O
came O O
down O O
on O O
Monday O O
in O O
a O O
chaise O O
and O O
four O O
to O O
see O O
the O O
place O O
, O O
and O O
was O O
so O O
much O O
delighted O O
with O O
it O O
, O O
that O O
he O O
agreed O O
with O O
Mr. O O
Morris O B-PER
immediately O O
; O O
that O O
he O O
is O O
to O O
take O O
possession O O
before O O
Michaelmas O B-PER
, O O
and O O
some O O
of O O
his O O
servants O O
are O O
to O O
be O O
in O O
the O O
house O O
by O O
the O O
end O O
of O O
next O O
week O O
. O O
'' O O
