A O O
black O O
servant O O
, O O
who O O
reposed O O
on O O
the O O
box O O
beside O O
the O O
fat O O
coachman O O
, O O
uncurled O O
his O O
bandy O O
legs O O
as O O
soon O O
as O O
the O O
equipage O O
drew O O
up O O
opposite O O
Miss O B-PER
Pinkerton O B-PER
's O O
shining O O
brass O O
plate O O
, O O
and O O
as O O
he O O
pulled O O
the O O
bell O O
at O O
least O O
a O O
score O O
of O O
young O O
heads O O
were O O
seen O O
peering O O
out O O
of O O
the O O
narrow O O
windows O O
of O O
the O O
stately O O
old O O
brick O O
house O O
. O O
Nay O O
, O O
the O O
acute O O
observer O O
might O O
have O O
recognized O O
the O O
little O O
red O O
nose O O
of O O
good O O
- O O
natured O O
Miss I-PER O
Jemima I-PER B-PER
Pinkerton O I-PER
herself O O
, O O
rising O O
over O O
some O O
geranium O O
pots O O
in O O
the O O
window O O
of O O
that O O
lady O O
's O O
own O O
drawing O O
- O O
room O O
. O O
` O O
It O O
is O O
Mrs. O O
Sedley I-PER B-PER
's O O
coach O O
, O O
sister O O
, O O
' O O
said O O
Miss I-PER B-PER
Jemima I-PER B-PER
. O O
` O O
Sambo I-PER B-PER
, O O
the O O
black O O
servant O O
, O O
has O O
just O O
rung O O
the O O
bell O O
; O O
and O O
the O O
coachman O O
has O O
a O O
new O O
red O O
waistcoat O O
. O O
' O O
` O O
Have O O
you O O
completed O O
all O O
the O O
necessary O O
preparations O O
incident O O
to O O
Miss I-PER B-PER
Sedley I-PER B-PER
's O O
departure O O
, O O
Miss I-PER B-PER
Jemima I-PER I-PER
? O O
' O O
asked O O
Miss I-PER B-PER
Pinkerton O I-PER
herself O O
, O O
that O O
majestic O O
lady O O
; O O
the O O
Semiramis I-PER B-PER
of O O
Hammersmith O O
, O O
the O O
friend O O
of O O
Doctor O B-PER
Johnson I-PER B-PER
, O O
the O O
correspondent O O
of O O
Mrs. I-PER O
Chapone I-PER B-PER
herself O O
. O O
` O O
The O O
girls O O
were O O
up O O
at O O
four O O
this O O
morning O O
, O O
packing O O
her O O
trunks O O
, O O
sister O O
, O O
' O O
replied O O
Miss O B-PER
Jemima O I-PER
; O O
` O O
we O O
have O O
made O O
her O O
a O O
bow O O
- O O
pot O O
. O O
' O O
` O O
Say O O
a O O
bouquet O O
, O O
sister O O
Jemima I-PER B-PER
, O O
` O O
tis O O
more O O
genteel O O
. O O
' O O
` O O
Well O O
, O O
a O O
booky O O
as O O
big O O
almost O O
as O O
a O O
haystack O O
; O O
I O O
have O O
put O O
up O O
two O O
bottles O O
of O O
the O O
gillyflower O O
water O O
for O O
Mrs. O O
Sedley I-PER B-PER
, O O
and O O
the O O
receipt O O
for O O
making O O
it O O
, O O
in O O
Amelia I-PER B-PER
's O O
box O O
. O O
' O O
` O O
And O O
I O O
trust O O
, O O
Miss I-PER O
Jemima O I-PER
, O O
you O O
have O O
made O O
a O O
copy O O
of O O
Miss I-PER O
Sedley I-PER B-PER
's O O
account O O
. O O
This O O
is O O
it O O
, O O
is O O
it O O
? O O
Very O O
good O O
-- O O
ninety O O
- O O
three O O
pounds O O
, O O
four O O
shillings O O
. O O
Be O O
kind O O
enough O O
to O O
address O O
it O O
to O O
John I-PER B-PER
Sedley I-PER I-PER
, O O
Esquire O O
, O O
and O O
to O O
seal O O
this O O
billet O O
which O O
I O O
have O O
written O O
to O O
his O O
lady O O
. O O
' O O
In O O
Miss I-PER B-PER
Jemima I-PER B-PER
's O O
eyes O O
an O O
autograph O O
letter O O
of O O
her O O
sister O O
, O O
Miss I-PER B-PER
Pinkerton O I-PER
, O O
was O O
an O O
object O O
of O O
