A O O
yellow O O
dressinggown O O
, O O
ungirdled O O
, O O
was O O
sustained O O
gently O O
behind O O
him O O
on O O
the O O
mild O O
morning O O
air O O
. O O
He O O
held O O
the O O
bowl O O
aloft O O
and O O
intoned O O
: O O
— O O
Introibo O O
ad O O
altare O O
Dei B-PER O
. O O
Halted O O
, O O
he O O
peered O O
down O O
the O O
dark O O
winding O O
stairs O O
and O O
called O O
out O O
coarsely O O
: O O
— O O
Come O O
up O O
, O O
Kinch B-PER I-PER
! O O
Come O O
up O O
, O O
you O O
fearful O O
jesuit O O
! O O
Solemnly O O
he O O
came O O
forward O O
and O O
mounted O O
the O O
round O O
gunrest O O
. O O
He O O
faced O O
about O O
and O O
blessed O O
gravely O O
thrice O O
the O O
tower O O
, O O
the O O
surrounding O O
land O O
and O O
the O O
awaking O O
mountains O O
. O O
Then O O
, O O
catching O O
sight O O
of O O
Stephen B-PER I-PER
Dedalus I-PER I-PER
, O O
he O O
bent O O
towards O O
him O O
and O O
made O O
rapid O O
crosses O O
in O O
the O O
air O O
, O O
gurgling O O
in O O
his O O
throat O O
and O O
shaking O O
his O O
head O O
. O O
Stephen B-PER I-PER
Dedalus I-PER I-PER
, O O
displeased O O
and O O
sleepy O O
, O O
leaned O O
his O O
arms O O
on O O
the O O
top O O
of O O
the O O
staircase O O
and O O
looked O O
coldly O O
at O O
the O O
shaking O O
gurgling O O
face O O
that O O
blessed O O
him O O
, O O
equine O O
in O O
its O O
length O O
, O O
and O O
at O O
the O O
light O O
untonsured O O
hair O O
, O O
grained O O
and O O
hued O O
like O O
pale O O
oak O O
. O O
Buck B-PER I-PER
Mulligan I-PER I-PER
peeped O O
an O O
instant O O
under O O
the O O
mirror O O
and O O
then O O
covered O O
the O O
bowl O O
smartly O O
. O O
— O O
Back O O
to O O
barracks O O
! O O
he O O
said O O
sternly O O
. O O
He O O
added O O
in O O
a O O
preacher O O
’s O O
tone O O
: O O
— O O
For O O
this O O
, O O
O O O
dearly O O
beloved O O
, O O
is O O
the O O
genuine O O
Christine B-PER I-PER
: O O
body O O
and O O
soul O O
and O O
blood O O
and O O
ouns O O
. O O
Slow O O
music O O
, O O
please O O
. O O
Shut O O
your O O
eyes O O
, O O
gents O O
. O O
One O O
moment O O
. O O
A O O
little O O
trouble O O
about O O
those O O
white O O
corpuscles O O
. O O
Silence O O
, O O
all O O
. O O
He O O
peered O O
sideways O O
up O O
and O O
gave O O
a O O
long O O
slow O O
whistle O O
of O O
call O O
, O O
then O O
paused O O
awhile O O
in O O
rapt O O
attention O O
, O O
his O O
even O O
white O O
teeth O O
glistening O O
here O O
and O O
there O O
with O O
gold O O
points O O
. O O
Chrysostomos B-PER I-PER
. O O
Two O O
strong O O
shrill O O
whistles O O
answered O O
through O O
the O O
calm O O
. O O
— O O
Thanks O O
, O O
old O O
chap O O
, O O
he O O
cried O O
briskly O O
. O O
That O O
will O O
do O O
nicely O O
. O O
Switch O O
off O O
the O O
current O O
, O O
will O O
you O O
? O O
He O O
skipped O O
off O O
the O O
gunrest O O
and O O
looked O O
gravely O O
at O O
his O O
watcher O O
, O O
gathering O O
about O O
his O O
legs O O
the O O
loose O O
folds O O
of O O
his O O
gown O O
. O O
The O O
plump O O
shadowed O O
face O O
and O O
sullen O O
oval O O
jowl O O
recalled O O
a O O
prelate O O
, O O
patron O O
of O O
arts O O
in O O
the O O
middle O O
ages O O
. O O
A O O
pleasant O O
smile O O
broke O O
quietly O O
over O O
his O O
lips O O
. O O
— O O
The O O
mockery O O
of O O
it O O
! O O
he O O
said O O
gaily O O
. O O
Your O O
absurd O O
name O O
, O O
an O O
ancient O O
Greek O O
! O O
He O O
pointed O O
his O O
finger O O
in O O
friendly O O
jest O O
and O O
went O O
over O O
to O O
the O O
parapet O O
, O O
laughing O O
to O O
himself O O
. O O
Stephen B-PER I-PER
Dedalus I-PER I-PER
stepped O O
up O O
, O O
followed O O
him O O
wearily O O
halfway O O
and O O
sat O O
down O O
on O O
the O O
edge O O
of O O
the O O
gunrest O O
, O O
watching O O
him O O
still O O
as O O
he O O
propped O O
his O O
mirror O O
on O O
the O O
parapet O O
, O O
dipped O O
the O O
brush O O
in O O
the O O
bowl O O
and O O
lathered O O
cheeks O O
and O O
neck O O
. O O
Buck B-PER I-PER
Mulligan I-PER I-PER
’s O O
gay O O
voice O O
went O O
on O O
. O O
— O O
My O O
name O O
is O O
absurd O O
too O O
: O O
Malachi B-PER I-PER
Mulligan I-PER I-PER
, O O
two O O
dactyls O O
. O O
But O O
it O O
has O O
a O O
Hellenic O O
ring O O
, O O
has O O
n’t O O
it O O
? O O
Tripping O O
and O O
sunny O O
like O O
the O O
buck O O
himself O O
. O O
We O O
must O O
go O O
to O O
Athens O O
. O O
Will O O
you O O
come O O
if O O
I O O
can O O
get O O
the O O
aunt O O
to O O
fork O O
out O O
twenty O O
quid O O
? O O
He O O
laid O O
the O O
brush O O
aside O O
and O O
, O O
laughing O O
with O O
delight O O
, O O
cried O O
: O O
— O O
Will O O
he O O
come O O
? O O
The O O
jejune O O
jesuit O O
! O O
Ceasing O O
, O O
he O O
began O O
to O O
shave O O
with O O
care O O
. O O
— O O
Tell O O
me O O
, O O
Mulligan B-PER I-PER
, O O
Stephen B-PER I-PER
said O O
quietly O O
. O O
— O O
Yes O O
, O O
my O O
love O O
? O O
— O O
How O O
long O O
is O O
Haines B-PER I-PER
going O O
to O O
stay O O
in O O
this O O
tower O O
? O O
Buck B-PER I-PER
Mulligan I-PER I-PER
showed O O
a O O
shaven O O
cheek O O
over O O
his O O
right O O
shoulder O O
. O O
— O O
God O O
, O O
is O O
n’t O O
he O O
dreadful O O
? O O
he O O
said O O
frankly O O
. O O
A O O
ponderous O O
Saxon O I-PER
. O O
He O O
thinks O O
you O O
’re O O
not O O
a O O
gentleman O O
. O O
God O O
, O O
these O O
bloody O O
English O O
! O O
Bursting O O
with O O
money O O
and O O
indigestion O O
. O O
Because O O
he O O
comes O O
from O O
Oxford O O
. O O
You O O
know O O
, O O
Dedalus B-PER I-PER
, O O
you O O
have O O
the O O
real O O
Oxford O O
manner O O
. O O
He O O
ca O O
n’t O O
make O O
you O O
out O O
. O O
O O O
, O O
my O O
name O O
for O O
you O O
is O O
the O O
best O O
: O O
Kinch B-PER I-PER
, I-PER O
the I-PER O
knife I-PER O
- I-PER O
blade I-PER O
. O O
He O O
shaved O O
warily O O
over O O
his O O
chin O O
. O O
— O O
He O O
was O O
raving O O
all O O
night O O
about O O
a O O
black O O
panther O O
, O O
Stephen B-PER I-PER
said O O
. O O
Where O O
is O O
his O O
guncase O O
? O O
— O O
A O O
woful O O
lunatic O O
! O O
Mulligan B-PER I-PER
said O O
. O O
Were O O
you O O
in O O
a O O
funk O O
? O O
— O O
I O O
was O O
, O O
Stephen B-PER I-PER
said O O
with O O
energy O O
and O O
growing O O
fear O O
. O O
Out O O
here O O
in O O
the O O
dark O O
with O O
a O O
man O O
I O O
do O O
n’t O O
know O O
raving O O
and O O
moaning O O
to O O
himself O O
about O O
shooting O O
a O O
black O O
panther O O
. O O
You O O
saved O O
men O O
from O O
drowning O O
. O O
I O O
’m O O
not O O
a O O
hero O O
, O O
however O O
. O O
If O O
he O O
stays O O
on O O
here O O
I O O
am O O
off O O
. O O
Buck B-PER I-PER
Mulligan I-PER I-PER
frowned O O
at O O
the O O
lather O O
on O O
his O O
razorblade O O
. O O
He O O
hopped O O
down O O
from O O
his O O
perch O O
and O O
began O O
to O O
search O O
his O O
trouser O O
pockets O O
hastily O O
. O O
— O O
Scutter O O
! O O
he O O
cried O O
thickly O O
. O O
He O O
came O O
over O O
to O O
the O O
gunrest O O
and O O
, O O
thrusting O O
a O O
hand O O
into O O
Stephen B-PER I-PER
’s O O
upper O O
pocket O O
, O O
said O O
: O O
— O O
Lend O O
us O O
a O O
loan O O
of O O
your O O
noserag O O
to O O
wipe O O
my O O
razor O O
. O O
Stephen B-PER I-PER
suffered O O
him O O
to O O
pull O O
out O O
and O O
hold O O
up O O
on O O
show O O
by O O
its O O
corner O O
a O O
dirty O O
crumpled O O
handkerchief O O
. O O
Buck B-PER I-PER
Mulligan I-PER I-PER
wiped O O
the O O
razorblade O O
neatly O O
. O O
Then O O
, O O
gazing O O
over O O
the O O
handkerchief O O
, O O
he O O
said O O
: O O
— O O
The O O
bard O O
’s O O
noserag O O
! O O
A O O
new O O
art O O
colour O O
for O O
our O O
Irish O O
poets O O
: O O
snotgreen O O
. O O
You O O
can O O
almost O O
taste O O
it O O
, O O
ca O O
n’t O O
you O O
? O O
He O O
mounted O O
to O O
the O O
parapet O O
again O O
and O O
gazed O O
out O O
over O O
Dublin O O
bay O O
, O O
his O O
fair O O
oakpale O O
hair O O
stirring O O
slightly O O
. O O
— O O
God O O
! O O
he O O
said O O
quietly O O
. O O
Is O O
n’t O O
the O O
sea O O
what O O
Algy B-PER O
calls O O
it O O
: O O
a O O
great O O
sweet O O
mother O O
? O O
The O O
snotgreen O O
sea O O
. O O
The O O
scrotumtightening O O
sea O O
. O O
Epi O O
oinopa O O
ponton O O
. O O
Ah O O
, O O
Dedalus B-PER I-PER
, O O
the O O
Greeks O O
! O O
I O O
must O O
teach O O
you O O
. O O
You O O
must O O
read O O
them O O
in O O
the O O
original O O
. O O
Thalatta O O
! O O
Thalatta O O
! O O
She O O
is O O
our O O
great O O
sweet O O
mother O O
. O O
Come O O
and O O
look O O
. O O
Stephen B-PER I-PER
stood O O
up O O
and O O
went O O
over O O
to O O
the O O
parapet O O
. O O
Leaning O O
on O O
it O O
he O O
looked O O
down O O
on O O
the O O
water O O
and O O
on O O
the O O
mailboat O O
clearing O O
the O O
harbourmouth O O
of O O
Kingstown O O
. O O
— O O
Our O O
mighty O O
mother O O
! O O
Buck B-PER I-PER
Mulligan I-PER I-PER
said O O
. O O
He O O
turned O O
abruptly O O
his O O
grey O O
searching O O
eyes O O
from O O
the O O
sea O O
to O O
Stephen B-PER I-PER
’s O O
face O O
. O O
— O O
The O O
