I B-PER O
AM O O
BORN O O
Whether O O
I B-PER O
shall O O
turn O O
out O O
to O O
be O O
the B-PER O
hero I-PER O
of I-PER O
my I-PER O
own I-PER O
life I-PER O
, O O
or O O
whether O O
that O O
station O O
will O O
be O O
held O O
by O O
anybody B-PER O
else I-PER O
, O O
these O O
pages O O
must O O
show O O
. O O
To O O
begin O O
my O O
life O O
with O O
the O O
beginning O O
of O O
my O O
life O O
, O O
I B-PER O
record O O
that O O
I B-PER O
was O O
born O O
( O O
as O O
I B-PER O
have O O
been O O
informed O O
and O O
believe O O
) O O
on O O
a O O
Friday O O
, O O
at O O
twelve O O
o’clock O O
at O O
night O O
. O O
It O O
was O O
remarked O O
that O O
the O O
clock O O
began O O
to O O
strike O O
, O O
and O O
I B-PER O
began O O
to O O
cry O O
, O O
simultaneously O O
. O O
In O O
consideration O O
of O O
the O O
day O O
and O O
hour O O
of O O
my B-PER O
birth O O
, O O
it O O
was O O
declared O O
by O O
the B-PER O
nurse I-PER O
, O O
and O O
by O O
some B-PER O
sage I-PER O
women I-PER O
in I-PER O
the I-PER O
neighbourhood I-PER O
who I-PER O
had I-PER O
taken I-PER O
a I-PER O
lively I-PER O
interest I-PER O
in I-PER O
me I-PER O
several O O
months O O
before O O
there O O
was O O
any O O
possibility O O
of O O
our B-PER O
becoming O O
personally O O
acquainted O O
, O O
first O O
, O O
that O O
I B-PER O
was O O
destined O O
to O O
be O O
unlucky O O
in O O
life O O
; O O
and O O
secondly O O
, O O
that O O
I B-PER O
was O O
privileged O O
to O O
see O O
ghosts O O
and O O
spirits O O
; O O
both O O
these O O
gifts O O
inevitably O O
attaching O O
, O O
as O O
they B-PER O
believed O O
, O O
to O O
all O O
unlucky O O
infants O O
of O O
either O O
gender O O
, O O
born O O
towards O O
the O O
small O O
hours O O
on O O
a O O
Friday O O
night O O
. O O
I B-PER O
need O O
say O O
nothing O O
here O O
, O O
on O O
the O O
first O O
head O O
, O O
because O O
nothing O O
can O O
show O O
better O O
than O O
my B-PER O
history O O
whether O O
that O O
prediction O O
was O O
verified O O
or O O
falsified O O
by O O
the O O
result O O
. O O
On O O
the O O
second O O
branch O O
of O O
the O O
question O O
, O O
I B-PER O
will O O
only O O
remark O O
, O O
that O O
unless O O
I B-PER O
ran O O
through O O
that O O
part O O
of O O
my B-PER O
inheritance O O
while O O
I B-PER O
was O O
still O O
a B-PER O
baby I-PER O
, O O
I B-PER O
have O O
not O O
come O O
into O O
it O O
yet O O
. O O
But O O
I B-PER O
do O O
not O O
at O O
all O O
complain O O
of O O
having O O
been O O
kept O O
out O O
of O O
this O O
property O O
; O O
and O O
if O O
anybody B-PER O
else I-PER O
should O O
be O O
in O O
the O O
present O O
enjoyment O O
of O O
it O O
, O O
he B-PER O
is O O
heartily O O
welcome O O
to O O
keep O O
it O O
. O O
I B-PER O
was O O
born O O
with O O
a O O
caul O O
, O O
which O O
was O O
advertised O O
for O O
sale O O
, O O
in O O
the O O
newspapers O O
, O O
at O O
the O O
low O O
price O O
of O O
fifteen O O
guineas O O
. O O
Whether O O
sea B-PER O
- I-PER O
going I-PER O
people I-PER O
were O O
short O O
of O O
money O O
about O O
that O O
time O O
, O O
or O O
were O O
short O O
of O O
faith O O
and O O
preferred O O
cork O O
jackets O O
, O O
I B-PER O
do O O
n’t O O
know O O
; O O
all O O
I B-PER O
know O O
is O O
, O O
that O O
there O O
was O O
but O O
one O O
solitary O O
bidding O O
, O O
and O O
that O O
was O O
from O O
an B-PER O
attorney I-PER O
connected I-PER O
with I-PER O
the I-PER O
bill I-PER O
- I-PER O
broking I-PER O
business I-PER O
, I-PER O
who I-PER O
offered I-PER O
two I-PER O
pounds I-PER O
in I-PER O
cash I-PER O
, I-PER O
and I-PER O
the I-PER O
balance I-PER O
in I-PER O
sherry I-PER O
, I-PER O
but I-PER O
declined I-PER O
to I-PER O
be I-PER O
guaranteed I-PER O
from I-PER O
drowning I-PER O
on I-PER O
any I-PER O
higher I-PER O
bargain I-PER O
. O O
Consequently O O
the O O
advertisement O O
was O O
withdrawn O O
at O O
a O O
dead O O
loss O O
-- O O
for O O
as O O
to O O
sherry O O
, O O
my B-PER O
poor I-PER O
dear I-PER O
mother I-PER O
’s O O
own O O
sherry O O
was O O
in O O
the O O
market O O
then O O
-- O O
and O O
ten O O
years O O
afterwards O O
, O O
the O O
caul O O
was O O
put O O
up O O
in O O
a O O
raffle O O
down O O
in O O
our O O
part O O
of O O
the O O
country O O
, O O
to O O
fifty B-PER O
members I-PER O
at O O
half O O
- O O
a O O
- O O
crown O O
a O O
head O O
, O O
the B-PER O
winner I-PER O
to O O
spend O O
five O O
shillings O O
. O O
I B-PER O
was O O
present O O
myself B-PER O
, O O
and O O
I B-PER O
remember O O
to O O
have O O
felt O O
quite O O
uncomfortable O O
and O O
confused O O
, O O
at O O
a O O
part O O
of O O
myself B-PER O
being O O
disposed O O
of O O
in O O
that O O
way O O
. O O
The O O
caul O O
was O O
won O O
, O O
I B-PER O
recollect O O
, O O
by O O
an B-PER O
old I-PER O
lady I-PER O
with I-PER O
a I-PER O
hand I-PER O
- I-PER O
basket I-PER O
, I-PER O
who I-PER O
, I-PER O
very I-PER O
reluctantly I-PER O
, I-PER O
produced I-PER O
from I-PER O
it I-PER O
the I-PER O
stipulated I-PER O
five I-PER O
shillings I-PER O
, I-PER O
all I-PER O
in I-PER O
halfpence I-PER O
, I-PER O
and I-PER O
twopence I-PER O
halfpenny I-PER O
short I-PER O
-- O O
as O O
it O O
took O O
an O O
immense O O
time O O
and O O
a O O
great O O
waste O O
of O O
arithmetic O O
, O O
to O O
endeavour O O
without O O
any O O
effect O O
to O O
prove O O
to O O
her B-PER O
. O O
It O O
is O O
a O O
fact O O
which O O
will O O
be O O
long O O
remembered O O
as O O
remarkable O O
down O O
there O O
, O O
that O O
she B-PER O
was O O
never O O
drowned O O
, O O
but O O
died O O
triumphantly O O
in O O
bed O O
, O O
at O O
ninety O O
