I B-PER O
arrived O O
here O O
yesterday O O
, O O
and O O
my B-PER O
first O O
task O O
is O O
to O O
assure O O
my B-PER O
dear I-PER O
sister I-PER O
of O O
my B-PER O
welfare O O
and O O
increasing O O
confidence O O
in O O
the O O
success O O
of O O
my B-PER O
undertaking O O
. O O
I B-PER O
am O O
already O O
far O O
north O O
of O O
London O O
, O O
and O O
as O O
I B-PER O
walk O O
in O O
the O O
streets O O
of O O
Petersburgh O O
, O O
I B-PER O
feel O O
a O O
cold O O
northern O O
breeze O O
play O O
upon O O
my B-PER O
cheeks O O
, O O
which O O
braces O O
my B-PER O
nerves O O
and O O
fills O O
me B-PER O
with O O
delight O O
. O O
Do O O
you B-PER O
understand O O
this O O
feeling O O
? O O
This O O
breeze O O
, O O
which O O
has O O
travelled O O
from O O
the O O
regions O O
towards O O
which O O
I B-PER O
am O O
advancing O O
, O O
gives O O
me B-PER O
a O O
foretaste O O
of O O
those O O
icy O O
climes O O
. O O
Inspirited O O
by O O
this O O
wind O O
of O O
promise O O
, O O
my B-PER O
daydreams O O
become O O
more O O
fervent O O
and O O
vivid O O
. O O
I B-PER O
try O O
in O O
vain O O
to O O
be O O
persuaded O O
that O O
the O O
pole O O
is O O
the O O
seat O O
of O O
frost O O
and O O
desolation O O
; O O
it O O
ever O O
presents O O
itself O O
to O O
my B-PER O
imagination O O
as O O
the O O
region O O
of O O
beauty O O
and O O
delight O O
. O O
There O O
, O O
Margaret B-PER I-PER
, O O
the O O
sun O O
is O O
forever O O
visible O O
, O O
its O O
broad O O
disk O O
just O O
skirting O O
the O O
horizon O O
and O O
diffusing O O
a O O
perpetual O O
splendour O O
. O O
There O O
-- O O
for O O
with O O
your B-PER O
leave O O
, O O
my B-PER O
sister I-PER O
, O O
I B-PER O
will O O
put O O
some O O
trust O O
in O O
preceding O O
navigators O O
-- O O
there O O
snow O O
and O O
frost O O
are O O
banished O O
; O O
and O O
, O O
sailing O O
over O O
a O O
calm O O
sea O O
, O O
we B-PER O
may O O
be O O
wafted O O
to O O
a O O
land O O
surpassing O O
in O O
wonders O O
and O O
in O O
beauty O O
every O O
region O O
hitherto O O
discovered O O
on O O
the O O
habitable O O
globe O O
. O O
Its O O
productions O O
and O O
features O O
may O O
be O O
without O O
example O O
, O O
as O O
the O O
phenomena O O
of O O
the O O
heavenly O O
bodies O O
undoubtedly O O
are O O
in O O
those O O
undiscovered O O
solitudes O O
. O O
What O O
may O O
not O O
be O O
expected O O
in O O
a O O
country O O
of O O
eternal O O
light O O
? O O
I B-PER O
may O O
there O O
discover O O
the O O
wondrous O O
power O O
which O O
attracts O O
the O O
needle O O
and O O
may O O
regulate O O
a O O
thousand O O
celestial O O
observations O O
that O O
require O O
only O O
this O O
voyage O O
to O O
render O O
their O O
seeming O O
eccentricities O O
consistent O O
forever O O
. O O
I B-PER O
shall O O
satiate O O
my O O
ardent O O
curiosity O O
with O O
the O O
sight O O
of O O
a O O
part O O
of O O
the O O
world O O
never O O
before O O
visited O O
, O O
and O O
may O O
tread O O
a O O
land O O
never O O
before O O
imprinted O O
by O O
the O O
foot O O
of O O
man O O
. O O
These O O
are O O
my B-PER O
enticements O O
, O O
and O O
they O O
are O O
sufficient O O
to O O
conquer O O
all O O
fear O O
of O O
danger O O
or O O
death O O
and O O
to O O
induce O O
me B-PER O
to O O
commence O O
this O O
laborious O O
voyage O O
with O O
the O O
joy O O
a B-PER O
child I-PER O
feels O O
when O O
he B-PER O
embarks O O
in O O
a O O
little O O
boat O O
, O O
with O O
his B-PER O
holiday I-PER O
mates I-PER O
, O O
on O O
an O O
expedition O O
of O O
discovery O O
up O O
his O O
native O O
river O O
. O O
But O O
supposing O O
all O O
these O O
conjectures O O
to O O
be O O
false O O
, O O
you B-PER O
can O O
not O O
contest O O
the O O
inestimable O O
benefit O O
which O O
I B-PER O
shall O O
confer O O
on O O
all B-PER O
mankind I-PER O
, O O
to O O
the B-PER O
last I-PER O
generation I-PER O
, O O
by O O
discovering O O
a O O
passage O O
near O O
the O O
pole O O
to O O
those O O
countries O O
, O O
to O O
reach O O
which O O
at O O
present O O
so O O
many O O
months O O
are O O
requisite O O
; O O
or O O
by O O
ascertaining O O
the O O
secret O O
of O O
the O O
magnet O O
, O O
which O O
, O O
if O O
at O O
all O O
possible O O
, O O
can O O
only O O
be O O
effected O O
by O O
an O O
undertaking O O
such O O
as O O
mine B-PER O
. O O
These O O
reflections O O
have O O
dispelled O O
the O O
agitation O O
with O O
which O O
I B-PER O
began O O
my O O
letter O O
, O O
and O O
I B-PER O
feel O O
my B-PER O
heart O O
glow O O
with O O
an O O
enthusiasm O O
which O O
elevates O O
me B-PER O
to O O
heaven O O
, O O
for O O
nothing O O
contributes O O
so O O
much O O
to O O
tranquillize O O
the O O
mind O O
as O O
a O O
steady O O
purpose O O
-- O O
a O O
point O O
on O O
which O O
the B-PER O
soul I-PER O
may O O
fix O O
its O O
intellectual O O
eye O O
. O O
This O O
expedition O O
has O O
been O O
the O O
favourite O O
dream O O
of O O
my B-PER O
early O O
years O O
. O O
I B-PER O
have O O
read O O
with O O
ardour O O
the O O
accounts O O
of O O
the O O
various O O
voyages O O
which O O
have O O
been O O
made O O
in O O
the O O
prospect O O
of O O
arriving O O
at O O
the O O
North O O
Pacific O O
Ocean O O
through O O
the O O
seas O O
which O O
surround O O
the O O
pole O O
. O O
You B-PER O
may O O
remember O O
that O O
a O O
history O O
of O O
all O O
the O O
voyages O O
made O O
for O O
purposes O O
of O O
discovery O O
composed O O
the O O
whole O O
of O O
our O O
good O O
Uncle B-PER I-PER
Thomas I-PER I-PER
' O O
library O O
. O O
My B-PER O
education O O
was O O
neglected O O
, O O
yet O O
I B-PER O
was O O
passionately O O
fond O O
of O O
reading O O
. O O
These O O
volumes O O
were O O
my B-PER O
study O O
day O O
and O O
night O O
, O O
and O O
my B-PER O
familiarity O O
with O O
them O O
increased O O
that O O
regret O O
which O O
I B-PER O
had O O
felt O O
, O O
as O O
a B-PER O
child I-PER O
, O O
on O O
learning O O
that O O
my B-PER O
father I-PER O
's O O
dying O O
injunction O O
had O O
forbidden O O
my B-PER O
uncle I-PER O
to O O
allow O O
me B-PER O
to O O
embark O O
in O O
a O O
seafaring O O
life O O
. O O
These O O
visions O O
faded O O
when O O
I B-PER O
perused O O
, O O
for O O
the O O
first O O
time O O
, O O
those B-PER O
poets I-PER O
whose I-PER O
effusions I-PER O
entranced I-PER O
my I-PER O
soul I-PER O
and O O
lifted O O
it O O
to O O
heaven O O
. O O
I B-PER O
also O O
became O O
a B-PER O
poet I-PER O
and O O
for O O
one O O
year O O
lived O O
in O O
a O O
paradise O O
of O O
my B-PER O
own O O
creation O O
; O O
I B-PER O
imagined O O
that O O
I B-PER O
also O O
might O O
obtain O O
a O O
niche O O
in O O
the O O
temple O O
where O O
the O O
names O O
of O O
Homer B-PER O
and O O
Shakespeare B-PER I-PER
are O O
consecrated O O
. O O
You B-PER O
are O O
well O O
acquainted O O
with O O
my B-PER O
failure O O
and O O
how O O
heavily O O
I B-PER O
bore O O
the O O
disappointment O O
. O O
But O O
just O O
at O O
that O O
time O O
I B-PER O
inherited O O
the O O
fortune O O
of O O
my B-PER O
cousin I-PER O
, O O
and O O
my B-PER O
thoughts O O
were O O
turned O O
into O O
the O O
channel O O
of O O
their B-PER O
earlier O O
bent O O
. O O
Six O O
years O O
have O O
passed O O
since O O
I B-PER O
resolved O O
on O O
my O O
present O O
undertaking O O
. O O
I B-PER O
can O O
, O O
even O O
now O O
, O O
remember O O
the O O
hour O O
from O O
which O O
I B-PER O
dedicated O O
myself B-PER O
to O O
this O O
great O O
enterprise O O
. O O
I B-PER O
commenced O O
by O O
inuring O O
my O O
body O O
to O O
hardship O O
. O O
I B-PER O
accompanied O O
the B-PER O
whale I-PER O
- I-PER O
fishers I-PER O
on O O
several O O
expeditions O O
to O O
the O O
North O O
Sea O O
; O O
I B-PER O
voluntarily O O
endured O O
cold O O
, O O
famine O O
, O O
thirst O O
, O O
and O O
want O O
of O O
sleep O O
; O O
I B-PER O
often O O
worked O O
harder O O
than O O
the B-PER O
common I-PER O
sailors I-PER O
during O O
the O O
day O O
and O O
devoted O O
my B-PER O
nights O O
to O O
the O O
study O O
of O O
mathematics O O
, O O
the O O
theory O O
of O O
medicine O O
, O O
and O O
those O O
branches O O
of O O
physical O O
science O O
from O O
which O O
a B-PER O
naval I-PER O
adventurer I-PER O
might O O
derive O O
the O O
greatest O O
practical O O
advantage O O
. O O
Twice O O
I B-PER O
actually O O
hired O O
myself B-PER O
as O O
an B-PER O
under I-PER O
- I-PER O
mate I-PER O
in I-PER O
a I-PER O
Greenland I-PER O
whaler I-PER O
, O O
and O O
acquitted O O
myself B-PER O
to O O
admiration O O
. O O
I B-PER O
must O O
own O O
I B-PER O
felt O O
a O O
little O O
proud O O
when O O
my B-PER O
captain I-PER O
offered O O
me B-PER O
the O O
second O O
dignity O O
in O O
the O O
vessel O O
and O O
entreated O O
me B-PER O
to O O
remain O O
with O O
the O O
greatest O O
