Loomings B-PER O
Call O O
me B-PER O
Ishmael B-PER I-PER
. O O
Some O O
years O O
ago O O
-- O O
never O O
mind O O
how O O
long O O
precisely O O
-- O O
having O O
little O O
or O O
no O O
money O O
in O O
my B-PER O
purse O O
, O O
and O O
nothing O O
particular O O
to O O
interest O O
me B-PER O
on O O
shore O O
, O O
I B-PER O
thought O O
I B-PER O
would O O
sail O O
about O O
a O O
little O O
and O O
see O O
the O O
watery O O
part O O
of O O
the O O
world O O
. O O
It O O
is O O
a O O
way O O
I B-PER O
have O O
of O O
driving O O
off O O
the O O
spleen O O
and O O
regulating O O
the O O
circulation O O
. O O
Whenever O O
I B-PER O
find O O
myself B-PER O
growing O O
grim O O
about O O
the O O
mouth O O
; O O
whenever O O
it O O
is O O
a O O
damp O O
, O O
drizzly O O
November O O
in O O
my B-PER O
soul O O
; O O
whenever O O
I B-PER O
find O O
myself B-PER O
involuntarily O O
pausing O O
before O O
coffin O O
warehouses O O
, O O
and O O
bringing O O
up O O
the O O
rear O O
of O O
every O O
funeral O O
I B-PER O
meet O O
; O O
and O O
especially O O
whenever O O
my B-PER O
hypos O O
get O O
such O O
an O O
upper O O
hand O O
of O O
me B-PER O
, O O
that O O
it O O
requires O O
a O O
strong O O
moral O O
principle O O
to O O
prevent O O
me B-PER O
from O O
deliberately O O
stepping O O
into O O
the O O
street O O
, O O
and O O
methodically O O
knocking O O
people O O
's O O
hats O O
off O O
-- O O
then O O
, O O
I B-PER O
account O O
it O O
high O O
time O O
to O O
get O O
to O O
sea O O
as O O
soon O O
as O O
I B-PER O
can O O
. O O
This O O
is O O
my B-PER O
substitute O O
for O O
pistol O O
and O O
ball O O
. O O
With O O
a O O
philosophical O O
flourish O O
Cato B-PER I-PER
throws O O
himself B-PER O
upon O O
his B-PER O
sword O O
; O O
I B-PER O
quietly O O
take O O
to O O
the O O
ship O O
. O O
There O O
is O O
nothing O O
surprising O O
in O O
this O O
. O O
If O O
they B-PER O
but O O
knew O O
it O O
, O O
almost O O
all B-PER O
men I-PER O
in I-PER O
their I-PER O
degree I-PER O
, O O
some O O
time O O
or O O
other O O
, O O
cherish O O
very O O
nearly O O
the O O
same O O
feelings O O
towards O O
the O O
ocean O O
with O O
me B-PER O
. O O
There O O
now O O
is O O
your B-PER O
insular O O
city O O
of O O
the B-PER O
Manhattoes I-PER O
, O O
belted O O
round O O
by O O
wharves O O
as O O
Indian O O
isles O O
by O O
coral O O
reefs O O
-- O O
commerce O O
surrounds O O
it O O
with O O
her O O
surf O O
. O O
Right O O
and O O
left O O
, O O
the O O
streets O O
take O O
you B-PER O
waterward O O
. O O
Its O O
extreme O O
downtown O O
is O O
the O O
battery O O
, O O
where O O
that O O
noble O O
mole O O
is O O
washed O O
by O O
waves O O
, O O
and O O
cooled O O
by O O
breezes O O
, O O
which O O
a O O
few O O
hours O O
previous O O
were O O
out O O
of O O
sight O O
of O O
land O O
. O O
Look O O
at O O
the O O
crowds B-PER O
of I-PER O
water I-PER O
- I-PER O
gazers I-PER O
there O O
. O O
Circumambulate O O
the O O
city O O
of O O
a O O
dreamy O O
Sabbath O O
afternoon O O
. O O
Go O O
from O O
Corlears O O
Hook O O
to O O
Coenties O O
Slip O O
, O O
and O O
from O O
thence O O
, O O
by O O
Whitehall O O
, O O
northward O O
. O O
What O O
do O O
you B-PER O
see O O
? O O
-- O O
Posted O O
like O O
silent B-PER O
sentinels I-PER O
all O O
around O O
the O O
town O O
, O O
stand O O
thousands B-PER O
upon I-PER O
thousands I-PER O
of I-PER O
mortal I-PER O
men I-PER O
fixed I-PER O
in I-PER O
ocean I-PER O
reveries I-PER O
. O O
Some B-PER O
leaning O O
against O O
the O O
spiles O O
; O O
some B-PER O
seated O O
upon O O
the O O
pier O O
- O O
heads O O
; O O
some B-PER O
looking O O
over O O
the O O
bulwarks O O
of O O
ships O O
from O O
China O O
; O O
some B-PER O
high O O
aloft O O
in O O
the O O
rigging O O
, O O
as O O
if O O
striving O O
to O O
get O O
a O O
still O O
better O O
seaward O O
peep O O
. O O
But O O
these B-PER O
are O O
all O O
landsmen B-PER O
; I-PER O
of I-PER O
week I-PER O
days I-PER O
pent I-PER O
up I-PER O
in I-PER O
lath I-PER O
and I-PER O
plaster I-PER O
-- I-PER O
tied I-PER O
to I-PER O
counters I-PER O
, I-PER O
nailed I-PER O
to I-PER O
benches I-PER O
, I-PER O
clinched I-PER O
to I-PER O
desks I-PER O
. O O
How O O
then O O
is O O
this O O
? O O
Are O O
the O O
green O O
fields O O
gone O O
? O O
What O O
do O O
they B-PER O
here O O
? O O
But O O
look O O
! O O
here O O
come O O
more O O
crowds B-PER O
, B-PER O
pacing I-PER O
straight I-PER O
for I-PER O
the I-PER O
water I-PER O
, I-PER O
and I-PER O
seemingly I-PER O
bound I-PER O
for I-PER O
a I-PER O
dive I-PER O
. O O
Strange O O
! O O
Nothing O O
will O O
content O O
them B-PER O
but O O
the O O
extremest O O
limit O O
of O O
the O O
land O O
; O O
loitering O O
under O O
the O O
shady O O
lee O O
of O O
yonder O O
warehouses O O
will O O
not O O
suffice O O
. O O
No O O
. O O
They B-PER O
must O O
get O O
just O O
as O O
nigh O O
the O O
water O O
as O O
they B-PER O
possibly O O
can O O
without O O
falling O O
in O O
. O O
And O O
there O O
they B-PER O
stand O O
-- O O
miles O O
of O O
them B-PER O
-- O O
leagues B-PER O
. O O
Inlanders B-PER O
all O O
, O O
they B-PER O
come O O
from O O
lanes O O
and O O
alleys O O
, O O
streets O O
and O O
avenues O O
-- O O
north O O
, O O
east O O
, O O
south O O
, O O
and O O
west O O
. O O
Yet O O
here O O
they B-PER O
all O O
unite O O
. O O
Tell O O
me B-PER O
, O O
does O O
the O O
magnetic O O
virtue O O
of O O
the O O
needles O O
of O O
the O O
compasses O O
of O O
all O O
those O O
ships O O
attract O O
them B-PER O
thither O O
? O O
Once O O
more O O
. O O
Say O O
you B-PER O
are O O
in O O
the O O
country O O
; O O
in O O
some O O
high O O
land O O
of O O
lakes O O
. O O
Take O O
almost O O
any O O
path O O
you B-PER O
please O O
, O O
and O O
ten O O
to O O
one O O
it O O
carries O O
you B-PER O
down O O
in O O
a O O
dale O O
, O O
and O O
leaves O O
you B-PER O
there O O
by O O
a O O
pool O O
in O O
the O O
stream O O
. O O
There O O
is O O
magic O O
in O O
it O O
. O O
Let O O
the B-PER O
most I-PER O
absent I-PER O
- I-PER O
minded I-PER O
of I-PER O
men I-PER O
be O O
plunged O O
in O O
his B-PER O
deepest O O
reveries O O
-- O O
stand O O
that B-PER O
man I-PER O
on O O
his B-PER O
legs O O
, O O
